,Lat,Lon,Cls,species_present,Alt
102318,27.57813835144043,-81.02290344238281,Cfa,64985,23.0
102320,28.486204147338867,-81.10027313232422,Cfa,64985,23.0
102321,30.18170166015625,-84.44452667236328,Cfa,64985,21.0
102322,29.20401954650879,-83.00006866455078,Cfa,64985,16.0
102323,30.293190002441406,-84.14012908935547,Cfa,64985,18.0
102324,27.00284194946289,-80.1052474975586,Cfa,64985,6.0
102325,28.55767059326172,-81.0301742553711,Cfa,64985,19.0
102327,30.107711791992188,-84.82032012939453,Cfa,64985,18.0
102328,28.32049560546875,-82.43821716308594,Cfa,64985,29.0
102329,28.29438781738281,-80.70759582519531,Cfa,64985,12.0
102330,28.5004997253418,-80.98922729492188,Cfa,64985,11.0
102332,26.987979888916016,-82.2832260131836,Cfa,64985,5.0
102333,30.145238876342773,-84.10482025146484,Cfa,64985,14.0
102334,27.50822639465332,-82.35789489746094,Cfa,64985,14.0
102335,26.6107120513916,-82.11680603027344,Cfa,64985,8.0
102336,25.40337181091309,-80.65995788574219,Aw,64985,9.0
102338,27.01815795898437,-82.27922821044922,Cfa,64985,5.0
102339,28.25567626953125,-82.58519744873047,Cfa,64985,17.0
102340,29.67627716064453,-85.20340728759766,Cfa,64985,7.0
102341,28.62711524963379,-82.35590362548828,Cfa,64985,30.0
102344,28.52614974975586,-81.09488677978516,Cfa,64985,25.0
102345,28.39138412475586,-81.37238311767578,Cfa,64985,29.0
102346,30.42189216613769,-84.10643768310547,Cfa,64985,26.0
102347,28.109912872314453,-81.03607177734375,Cfa,64985,23.0
102348,28.55766487121582,-81.0301742553711,Cfa,64985,19.0
102350,28.765300750732425,-80.88301849365234,Cfa,64985,11.0
102351,27.952600479125977,-81.3525161743164,Cfa,64985,21.0
102352,29.559579849243164,-82.19539642333984,Cfa,64985,47.0
102353,27.53087615966797,-81.4181137084961,Cfa,64985,37.0
102354,25.43498992919922,-80.72201538085938,Aw,64985,2.0
102355,29.962024688720703,-81.64055633544922,Cfa,64985,14.0
102356,26.740217208862305,-81.68160247802734,Cfa,64985,7.0
102358,28.798303604125977,-81.44758605957031,Cfa,64985,26.0
102359,27.70585250854492,-81.28578186035156,Cfa,64985,43.0
102360,26.73380279541016,-80.2516860961914,Af,64985,9.0
102361,28.36328887939453,-81.2061538696289,Cfa,64985,25.0
102362,28.351655960083008,-81.20536041259766,Cfa,64985,22.0
102363,28.315093994140625,-82.04356384277344,Cfa,64985,37.0
102364,27.825550079345703,-81.59519958496094,Cfa,64985,45.0
102365,26.441774368286133,-81.84268188476562,Aw,64985,7.0
102369,29.51761245727539,-82.27455139160156,Cfa,64985,32.0
102370,29.596023559570312,-82.2305679321289,Cfa,64985,25.0
102371,28.06305694580078,-82.34092712402344,Cfa,64985,14.0
102372,28.610036849975582,-80.71543884277344,Cfa,64985,1.0
102373,30.37972450256348,-87.1263656616211,Cfa,64985,8.0
102374,28.35305595397949,-81.20201110839844,Cfa,64985,23.0
102375,27.79700088500977,-81.47233581542969,Cfa,64985,38.0
102376,30.016355514526367,-81.34001922607422,Cfa,64985,13.0
102377,28.498565673828125,-80.99773406982422,Cfa,64985,22.0
102378,30.379871368408203,-87.12705993652344,Cfa,64985,8.0
102379,27.67062187194824,-81.46630096435547,Cfa,64985,33.0
102380,27.18284034729004,-81.35208129882812,Cfa,64985,46.0
102381,28.35305595397949,-81.20201110839844,Cfa,64985,23.0
102383,25.765268325805664,-80.42943572998047,Am,64985,8.0
102384,30.4363956451416,-84.11152648925781,Cfa,64985,23.0
102385,28.519367218017575,-81.09526824951172,Cfa,64985,23.0
102386,26.94999885559082,-82.26536560058594,Cfa,64985,8.0
102387,30.02408599853516,-81.33332824707031,Cfa,64985,1.0
102389,27.17974090576172,-81.36371612548828,Cfa,64985,49.0
102390,30.35074615478516,-84.28430938720703,Cfa,64985,21.0
102391,28.01007080078125,-81.48163604736328,Cfa,64985,28.0
102392,25.830394744873047,-80.363525390625,Am,64985,11.0
102393,28.130260467529297,-82.65668487548828,Cfa,64985,19.0
102394,29.56183624267578,-82.19513702392578,Cfa,64985,47.0
102395,26.45929336547852,-81.7732925415039,Aw,64985,11.0
102396,27.332712173461918,-82.2615966796875,Cfa,64985,19.0
102397,29.57323455810547,-82.62462615966797,Cfa,64985,22.0
102398,29.57123565673828,-82.19810485839844,Cfa,64985,43.0
102400,28.24229621887207,-82.55288696289062,Cfa,64985,17.0
102401,27.181753158569336,-81.35364532470703,Cfa,64985,46.0
102402,26.70808982849121,-81.93844604492188,Cfa,64985,6.0
102403,28.51936149597168,-81.09532928466797,Cfa,64985,23.0
102404,30.404237747192383,-82.37556457519531,Cfa,64985,43.0
102405,29.67484474182129,-85.1741714477539,Cfa,64985,6.0
102406,28.617387771606445,-82.55230712890625,Cfa,64985,14.0
102407,27.920652389526367,-81.59912109375,Cfa,64985,43.0
102409,27.54281234741211,-82.11128234863281,Cfa,64985,37.0
102412,26.35565757751465,-81.55960083007812,Aw,64985,10.0
102413,28.15967559814453,-82.66345977783203,Cfa,64985,13.0
102414,30.439088821411133,-86.95233154296875,Cfa,64985,8.0
102415,30.18508529663086,-84.13916015625,Cfa,64985,11.0
102416,27.910104751586918,-81.4516830444336,Cfa,64985,35.0
102417,28.59121322631836,-81.18477630615234,Cfa,64985,20.0
102418,29.5816593170166,-82.17750549316406,Cfa,64985,43.0
102420,29.57125473022461,-82.19810485839844,Cfa,64985,43.0
102421,28.48150062561035,-82.64173126220703,Cfa,64985,0.0
102422,26.195358276367188,-81.0541000366211,Aw,64985,8.0
102423,26.96762084960937,-82.35342407226562,Cfa,64985,6.0
102424,27.839893341064453,-82.29373931884766,Cfa,64985,34.0
102425,30.02929306030273,-85.41809844970703,Cfa,64985,7.0
102427,26.708904266357425,-81.93766784667969,Cfa,64985,8.0
102428,27.89793586730957,-81.45134735107422,Cfa,64985,38.0
102430,25.777368545532227,-80.43345642089844,Am,64985,6.0
102431,30.040225982666016,-81.49671173095703,Cfa,64985,18.0
102432,28.11163902282715,-82.31266021728516,Cfa,64985,27.0
102433,27.75912094116211,-81.4229736328125,Cfa,64985,25.0
102434,26.9950008392334,-80.15121459960938,Af,64985,4.0
102436,25.3956241607666,-80.69493865966797,Aw,64985,8.0
102438,26.094385147094727,-81.63377380371094,Aw,64985,10.0
102439,26.049898147583008,-81.70101928710938,Aw,64985,9.0
102440,28.0545711517334,-81.0224380493164,Cfa,64985,22.0
102441,26.873825073242188,-81.86779022216797,Cfa,64985,12.0
102442,29.56446075439453,-82.18963623046875,Cfa,64985,50.0
102443,30.371395111083984,-87.12655639648438,Cfa,64985,10.0
102444,28.48139762878418,-81.13802337646484,Cfa,64985,22.0
102445,30.241575241088867,-84.20846557617188,Cfa,64985,9.0
102446,27.551898956298828,-82.10400390625,Cfa,64985,38.0
102447,28.717464447021484,-81.15521240234375,Cfa,64985,14.0
102448,27.66915512084961,-81.54026794433594,Cfa,64985,35.0
102449,27.179183959960938,-81.35216522216797,Cfa,64985,45.0
102450,26.003801345825195,-81.60993957519531,Aw,64985,8.0
102451,28.342098236083984,-81.20816040039062,Cfa,64985,33.0
102453,27.256250381469727,-80.25187683105469,Cfa,64985,6.0
102457,27.80659866333008,-81.55548858642578,Cfa,64985,46.0
102458,29.97025680541992,-81.63282012939453,Cfa,64985,12.0
102460,28.48326301574707,-81.10563659667969,Cfa,64985,16.0
102461,28.353065490722656,-81.20201110839844,Cfa,64985,23.0
102462,30.42947006225586,-86.6791000366211,Cfa,64985,19.0
102463,29.93033599853516,-81.6678466796875,Cfa,64985,15.0
102464,26.16438865661621,-81.35237121582031,Aw,64985,12.0
102465,26.871627807617188,-81.93730926513672,Cfa,64985,9.0
102466,25.42857551574707,-80.72286224365234,Aw,64985,6.0
102467,28.617387771606445,-82.55230712890625,Cfa,64985,14.0
102468,28.52806854248047,-81.09239196777344,Cfa,64985,24.0
102469,28.452850341796875,-81.74234771728516,Cfa,64985,39.0
102471,30.423145294189453,-84.10492706298828,Cfa,64985,27.0
102472,28.2379150390625,-80.81476593017578,Cfa,64985,6.0
102473,27.470378875732425,-81.56426239013672,Cfa,64985,37.0
102474,28.75045585632324,-82.5542221069336,Cfa,64985,9.0
102475,29.555814743041992,-82.61805725097656,Cfa,64985,19.0
102476,28.626895904541016,-82.35592651367188,Cfa,64985,39.0
102477,30.320241928100582,-81.87026977539062,Cfa,64985,31.0
102479,27.21690368652344,-82.3383560180664,Cfa,64985,9.0
102480,29.68073081970215,-85.18513488769531,Cfa,64985,8.0
102482,30.150222778320312,-84.54027557373047,Cfa,64985,23.0
102483,30.37047576904297,-87.12760925292969,Cfa,64985,13.0
102484,28.5197868347168,-81.09535217285156,Cfa,64985,23.0
102485,27.020658493041992,-82.39392852783203,Cfa,64985,12.0
102486,26.733217239379883,-80.24847412109375,Af,64985,10.0
102487,27.169628143310547,-82.47105407714844,Cfa,64985,6.0
102488,28.31727600097656,-81.2895736694336,Cfa,64985,12.0
102491,27.82594490051269,-81.6021957397461,Cfa,64985,46.0
102492,30.023908615112305,-84.40955352783203,Cfa,64985,14.0
102493,27.906707763671875,-81.2906723022461,Cfa,64985,13.0
102494,27.18124771118164,-81.3522720336914,Cfa,64985,45.0
102495,25.99405860900879,-81.2825927734375,Aw,64985,5.0
102496,28.10540580749512,-81.45587921142578,Cfa,64985,19.0
102497,26.511642456054688,-81.84703826904297,Cfa,64985,10.0
102498,25.2866153717041,-80.89865112304688,Aw,64985,4.0
102499,28.34458351135254,-81.1958236694336,Cfa,64985,27.0
102500,29.99573135375977,-85.0015640258789,Cfa,64985,3.0
102501,25.826892852783203,-80.43489074707031,Am,64985,6.0
102502,30.379716873168945,-87.12726593017578,Cfa,64985,11.0
102503,30.41681480407715,-84.1357650756836,Cfa,64985,34.0
102504,30.8620719909668,-81.589599609375,Cfa,64985,5.0
102505,28.12574958801269,-81.42488098144531,Cfa,64985,21.0
102506,27.69181632995605,-81.49688720703125,Cfa,64985,33.0
102508,29.998971939086918,-84.48347473144531,Cfa,64985,10.0
102509,28.76526260375977,-81.33443450927734,Cfa,64985,22.0
102510,30.380311965942383,-87.12931060791016,Cfa,64985,13.0
102511,28.13338851928711,-81.54800415039062,Cfa,64985,27.0
102512,29.72189140319824,-85.29694366455078,Cfa,64985,3.0
102513,26.457826614379883,-81.76995086669922,Aw,64985,11.0
102514,28.420860290527344,-82.65818786621094,Cfa,64985,9.0
102515,27.607585906982425,-81.59866333007812,Cfa,64985,30.0
102516,27.57661437988281,-81.52870178222656,Cfa,64985,52.0
102517,30.363842010498047,-87.13056945800781,Cfa,64985,0.0
102518,25.38377952575684,-80.66419219970703,Aw,64985,8.0
102520,28.772645950317383,-82.44503784179688,Cfa,64985,32.0
102522,26.464025497436523,-81.7776107788086,Aw,64985,7.0
102523,31.011022567749023,-87.36763763427734,Cfa,64985,90.0
102524,29.68039321899414,-85.2001724243164,Cfa,64985,8.0
102528,28.629732131958008,-82.35496520996094,Cfa,64985,42.0
102529,26.732053756713867,-81.89926147460938,Cfa,64985,11.0
102530,28.14136505126953,-82.38919067382812,Cfa,64985,22.0
102531,27.61458778381348,-81.42781066894531,Cfa,64985,37.0
102534,29.5637149810791,-82.31873321533203,Cfa,64985,20.0
102535,28.37122917175293,-81.27667236328125,Cfa,64985,26.0
102536,28.595579147338867,-81.04383087158203,Cfa,64985,10.0
102537,30.350027084350582,-84.28455352783203,Cfa,64985,21.0
102539,27.827333450317383,-81.60741424560547,Cfa,64985,40.0
102540,30.400802612304688,-81.89859008789062,Cfa,64985,30.0
102542,29.107139587402344,-81.36910247802734,Cfa,64985,16.0
102543,27.17810440063477,-81.35745239257812,Cfa,64985,47.0
102545,26.931228637695312,-80.25862121582031,Af,64985,8.0
102546,25.87706756591797,-81.0303726196289,Aw,64985,12.0
102548,27.863380432128903,-80.87358856201172,Cfa,64985,17.0
102549,26.92596244812012,-82.3230209350586,Cfa,64985,5.0
102550,25.989219665527344,-81.57901763916016,Aw,64985,5.0
102551,25.753530502319336,-81.03540802001953,Aw,64985,5.0
102552,27.574369430541992,-81.02228546142578,Cfa,64985,22.0
102553,29.176050186157227,-82.36418914794922,Cfa,64985,51.0
102556,28.487287521362305,-81.10012817382812,Cfa,64985,23.0
102557,28.750995635986328,-82.5549087524414,Cfa,64985,9.0
102558,27.66631317138672,-81.53216552734375,Cfa,64985,31.0
102559,28.92698097229004,-82.29573822021484,Cfa,64985,19.0
102560,26.73179244995117,-81.89966583251953,Cfa,64985,11.0
102561,27.73302459716797,-82.6567153930664,Cfa,64985,6.0
102562,29.776100158691406,-82.10295867919922,Cfa,64985,43.0
102563,28.520944595336918,-81.0953598022461,Cfa,64985,21.0
102565,27.17535781860352,-81.36071014404297,Cfa,64985,46.0
102566,27.13893699645996,-81.3491439819336,Cfa,64985,45.0
102568,30.703048706054688,-85.92884063720703,Cfa,64985,27.0
102569,27.959444046020508,-81.01277923583984,Cfa,64985,25.0
102570,26.8018741607666,-81.96405029296875,Cfa,64985,14.0
102571,28.617387771606445,-82.55230712890625,Cfa,64985,14.0
102574,27.36664390563965,-80.33980560302734,Cfa,64985,10.0
102575,30.5354118347168,-84.28929901123047,Cfa,64985,70.0
102576,30.35325813293457,-84.2894515991211,Cfa,64985,21.0
102578,28.617387771606445,-82.55230712890625,Cfa,64985,14.0
102582,27.581544876098636,-81.04609680175781,Cfa,64985,34.0
102583,30.21458625793457,-82.38914489746094,Cfa,64985,58.0
102584,28.46622467041016,-82.6363525390625,Cfa,64985,15.0
102585,26.62840461730957,-81.77787017822266,Cfa,64985,9.0
102586,28.20793342590332,-81.66410064697266,Cfa,64985,39.0
102587,26.372295379638672,-81.6060562133789,Aw,64985,12.0
102588,29.58056259155273,-82.60669708251953,Cfa,64985,24.0
102589,28.79633903503418,-81.45343780517578,Cfa,64985,24.0
102590,28.76334571838379,-81.4586181640625,Cfa,64985,13.0
102592,27.930986404418945,-81.93161010742188,Cfa,64985,78.0
102593,28.12240600585937,-81.41790771484375,Cfa,64985,22.0
102594,26.93407249450684,-80.17474365234375,Af,64985,13.0
102595,26.98914909362793,-82.18842315673828,Cfa,64985,4.0
102596,28.464052200317383,-80.91973876953125,Cfa,64985,9.0
102597,27.74221992492676,-81.6158676147461,Cfa,64985,46.0
102598,30.00435256958008,-84.47135925292969,Cfa,64985,7.0
102599,29.542688369750977,-82.58008575439453,Cfa,64985,28.0
102600,30.13459205627441,-84.0819320678711,Cfa,64985,8.0
102601,26.754396438598636,-81.69314575195312,Cfa,64985,8.0
102603,28.905033111572266,-81.46492767333984,Cfa,64985,20.0
102604,28.1074275970459,-81.42889404296875,Cfa,64985,22.0
102605,26.79117202758789,-81.91376495361328,Cfa,64985,11.0
102609,25.394386291503903,-80.68900299072266,Aw,64985,9.0
102611,28.623119354248047,-82.55713653564453,Cfa,64985,10.0
102612,26.92168426513672,-81.96735382080078,Cfa,64985,7.0
102613,26.938032150268555,-80.25188446044922,Af,64985,9.0
102614,26.450838088989254,-81.8423080444336,Aw,64985,6.0
102616,27.80866432189941,-80.51455688476562,Cfa,64985,7.0
102617,30.023025512695312,-81.33319091796875,Cfa,64985,1.0
102618,26.864961624145508,-81.93158721923828,Cfa,64985,10.0
102619,27.007333755493164,-80.13505554199219,Cfa,64985,7.0
102620,26.73671531677246,-81.8663101196289,Cfa,64985,9.0
102621,28.48998260498047,-81.11260986328125,Cfa,64985,21.0
102622,26.55706787109375,-81.82267761230469,Cfa,64985,8.0
102623,26.62082862854004,-81.4242935180664,Cfa,64985,13.0
102624,29.691808700561523,-82.36367797851562,Cfa,64985,47.0
102626,29.607120513916016,-82.3031997680664,Cfa,64985,22.0
102627,28.51716041564941,-81.09197235107422,Cfa,64985,19.0
102628,27.173938751220703,-81.36714935302734,Cfa,64985,49.0
102629,28.626827239990234,-82.35589599609375,Cfa,64985,39.0
102630,27.83642578125,-81.59269714355469,Cfa,64985,49.0
102632,26.7584285736084,-82.04300689697266,Cfa,64985,7.0
102633,26.993860244750977,-80.1025390625,Af,64985,8.0
102634,30.022157669067383,-81.3348617553711,Cfa,64985,12.0
102637,30.1347770690918,-84.77564239501953,Cfa,64985,29.0
102638,26.99125289916992,-81.9619369506836,Cfa,64985,6.0
102639,28.35272979736328,-81.2099838256836,Cfa,64985,28.0
102640,28.07197570800781,-82.377197265625,Cfa,64985,16.0
102642,28.60352897644043,-81.03619384765625,Cfa,64985,14.0
102643,28.361801147460938,-81.23652648925781,Cfa,64985,25.0
102644,28.48617172241211,-81.10021209716797,Cfa,64985,23.0
102645,27.58847999572754,-81.06195068359375,Cfa,64985,20.0
102647,27.124536514282227,-82.15234375,Cfa,64985,13.0
102648,27.9222469329834,-81.59846496582031,Cfa,64985,43.0
102649,27.8208065032959,-82.35316467285156,Cfa,64985,11.0
102650,30.02048110961914,-81.39990997314453,Cfa,64985,16.0
102651,27.15648460388184,-81.35759735107422,Cfa,64985,48.0
102652,30.35912322998047,-86.21855163574219,Cfa,64985,17.0
102653,27.29960060119629,-80.27159881591797,Cfa,64985,11.0
102654,28.503665924072266,-80.97266387939453,Cfa,64985,8.0
102655,28.69028854370117,-80.71311950683594,Cfa,64985,2.0
102656,29.935983657836918,-81.64501190185547,Cfa,64985,13.0
102658,30.18351173400879,-84.09317779541016,Cfa,64985,17.0
102659,25.782703399658203,-80.43601989746094,Am,64985,9.0
102660,27.933029174804688,-81.92626953125,Cfa,64985,72.0
102664,27.5311336517334,-81.40972900390625,Cfa,64985,32.0
102665,26.99443817138672,-80.14983367919922,Af,64985,6.0
102666,25.99089813232422,-81.294677734375,Aw,64985,7.0
102667,26.864961624145508,-81.93158721923828,Cfa,64985,10.0
102668,26.33763313293457,-81.68375396728516,Aw,64985,14.0
102669,29.57709312438965,-82.61790466308594,Cfa,64985,23.0
102670,28.931133270263672,-81.47505950927734,Cfa,64985,21.0
102671,29.29230308532715,-81.71809387207031,Cfa,64985,4.0
102672,27.9974365234375,-81.48831939697266,Cfa,64985,34.0
102673,30.350017547607425,-84.28498840332031,Cfa,64985,21.0
102674,26.65447425842285,-81.7451400756836,Cfa,64985,8.0
102675,29.55794906616211,-82.20414733886719,Cfa,64985,43.0
102676,28.145170211791992,-82.55904388427734,Cfa,64985,19.0
102677,27.172683715820312,-82.4576187133789,Cfa,64985,6.0
102678,29.93227195739746,-84.3370590209961,Cfa,64985,9.0
102679,27.33311080932617,-80.28366088867188,Cfa,64985,9.0
102680,26.5750675201416,-80.24190521240234,Af,64985,12.0
102681,30.19975471496582,-81.86454772949219,Cfa,64985,26.0
102682,27.78425407409668,-81.49210357666016,Cfa,64985,30.0
102685,29.854900360107425,-82.98470306396484,Cfa,64985,18.0
102686,26.16099548339844,-81.07206726074219,Aw,64985,8.0
102688,28.48303985595703,-81.1070785522461,Cfa,64985,21.0
102689,29.579721450805664,-82.20471954345703,Cfa,64985,41.0
102690,28.247180938720703,-81.61299896240234,Cfa,64985,38.0
102693,29.57130241394043,-82.19991302490234,Cfa,64985,43.0
102694,28.73282241821289,-81.10134887695312,Cfa,64985,15.0
102696,28.83462905883789,-81.19032287597656,Cfa,64985,16.0
102698,28.51152992248535,-80.97229766845703,Cfa,64985,19.0
102699,26.588468551635746,-81.31551361083984,Cfa,64985,12.0
102700,27.781644821166992,-81.46524810791016,Cfa,64985,32.0
102701,27.820741653442383,-82.35548400878906,Cfa,64985,12.0
102703,27.82645034790039,-81.60198974609375,Cfa,64985,50.0
102704,30.4505558013916,-83.06346130371094,Cfa,64985,24.0
102705,30.437278747558597,-84.09529876708984,Cfa,64985,29.0
102708,26.87215614318848,-81.93260192871094,Cfa,64985,9.0
102710,28.600866317749023,-81.19644165039062,Cfa,64985,24.0
102712,29.55399513244629,-82.19855499267578,Cfa,64985,42.0
102713,27.00912094116211,-80.16742706298828,Cfa,64985,7.0
102714,27.67949867248535,-81.35826110839844,Cfa,64985,25.0
102715,28.715505599975582,-81.1549301147461,Cfa,64985,11.0
102716,29.151594161987305,-82.41461181640625,Cfa,64985,27.0
102717,28.23959732055664,-81.22820281982422,Cfa,64985,24.0
102718,29.55871963500977,-82.20101928710938,Cfa,64985,44.0
102721,30.190874099731445,-81.86790466308594,Cfa,64985,30.0
102722,29.209699630737305,-83.00236511230469,Cfa,64985,11.0
102723,28.33468437194824,-81.20465850830078,Cfa,64985,23.0
102724,30.588207244873047,-86.63080596923828,Cfa,64985,61.0
102725,30.51219367980957,-86.99567413330078,Cfa,64985,12.0
102726,27.46661949157715,-81.51679992675781,Cfa,64985,46.0
102727,28.834510803222656,-81.1898193359375,Cfa,64985,16.0
102729,27.52834892272949,-80.36328125,Cfa,64985,7.0
102730,30.331388473510746,-82.76615905761719,Cfa,64985,33.0
102731,29.532365798950195,-82.18937683105469,Cfa,64985,33.0
102732,28.420061111450195,-82.65516662597656,Cfa,64985,10.0
102733,30.595706939697266,-86.8669662475586,Cfa,64985,13.0
102734,28.750513076782227,-82.55392456054688,Cfa,64985,11.0
102735,30.02393341064453,-81.33802032470703,Cfa,64985,7.0
102736,27.66337013244629,-81.27500915527344,Cfa,64985,48.0
